"Invoice_Number","Sales_Order_Number","Customer_Number","invoice_date","Invoice_Amount","Payment_Status","payment_date","Payment_Amount","Created_By","created_on","Approved_By","approved_on"
"173640040459","000008179548","0260458",2014-10-13,9154.39,"Paid",2014-11-19,9154.39,"0000125548",2014-10-13,"0000124928",2014-10-15
"173640040460","000008179549","0247900",2014-11-02,15564.01,"Paid",2014-12-03,15564.01,"0000126692",2014-11-02,"0000124928",2014-11-04
"173640040461","000008179550","0251963",2014-10-14,9723.79,"Paid",2015-01-20,9723.79,"0000127662",2014-10-14,"0000124928",2014-10-18
"173640040462","000008179551","0254699",2014-10-13,7700.69,"Paid",2014-11-09,7700.69,"0000126692",2014-10-13,"0000124928",2014-10-14
"173640040463","000008179552","0253299",2014-10-20,4804.78,"Paid",2014-12-24,4804.78,"0000126692",2014-10-20,"0000124928",2014-10-27
"173640040464","000008179553","0244159",2014-10-13,2054.11,"Paid",2014-11-07,2054.11,"0000127199",2014-10-13,"0000125235",2014-10-14
"173640040465","000008179554","0247933",2014-10-15,4104.5,"Paid",2014-10-22,0,"0000127205",2014-10-15,"0000125235",2014-10-20
"173640040466","000008179555","0261379",2014-10-29,1564.74,"Paid",2014-12-18,1564.74,"0000125913",2014-10-29,"0000124928",2014-11-02
"173640040467","000008179556","0248627",2014-10-14,3025.68,"Paid",2014-12-19,3025.68,"0000125170",2014-10-14,"0000125235",2014-10-22
"173640040468","000008179557","0242514",2014-10-18,35021.41,"Paid",2015-01-17,35021.41,"0000125493",2014-10-18,"0000124928",2014-10-21
"173640040469","000008179558","0243843",2014-10-20,23337.7,"Paid",2014-11-27,23337.7,"0000127199",2014-10-20,"0000125235",2014-10-26
"173640040470","000008179559","0244802",2014-10-19,37295.99,"Paid",2015-02-25,37295.99,"0000126692",2014-10-19,"0000124928",2014-10-22
"173640040471","000008179560","0234901",2014-10-21,28699.45,"Paid",2015-08-06,28699.45,"0000125935",2014-10-21,"0000125235",2014-10-25
"173640040472","000008179561","0262874",2014-10-27,30541.5,"Paid",2014-12-05,30541.5,"0000127199",2014-10-27,"0000124928",2014-11-02
"173640040473","000008179562","0245569",2014-10-22,24332.87,"Paid",2014-12-12,24332.87,"0000126932",2014-10-22,"0000125235",2014-10-26
"173640040474","000008179563","0244696",2014-10-20,17378.3,"Paid",2014-10-27,0,"0000126677",2014-10-20,"0000124928",2014-10-22
"173640040475","000008179564","0262579",2014-10-26,19192.86,"Paid",2014-11-02,0,"0000125435",2014-10-26,"0000125235",2014-10-29
"173640040476","000008179565","0239822",2014-10-20,19386.55,"Paid",2014-10-21,19386.55,"0000127662",2014-10-20,"0000124928",2014-10-28
"173640040477","000008179566","0243137",2014-10-20,15423.33,"Paid",2014-11-01,15423.33,"0000125493",2014-10-20,"0000124928",2014-10-21
"173640040478","000008179567","0264707",2014-10-29,17289.22,"Paid",2014-11-05,0,"0000125913",2014-10-29,"0000125235",2014-11-05
"173640040479","000008179568","0234125",2014-10-26,11036.55,"Paid",2014-11-30,11036.55,"0000127205",2014-10-26,"0000125235",2014-10-28
"173640040480","000008179569","0245883",2014-10-29,9944.14,"Paid",2015-06-04,9944.14,"0000127205",2014-10-29,"0000125235",2014-11-02
"173640040481","000008179570","0242949",2014-10-21,9179.25,"Paid",2014-12-06,9179.25,"0000125170",2014-10-21,"0000124928",2014-10-29
"173640040482","000008179571","0252591",2014-10-26,5307.65,"Paid",2015-11-04,5307.65,"0000126692",2014-10-26,"0000125235",2014-10-28
"173640040483","000008179572","0248221",2014-10-14,872.08,"Paid",2014-10-18,872.08,"0000125493",2014-10-14,"0000125235",2014-10-15
"173640040484","000008179573","0236290",2014-10-14,2153.79,"Paid",2014-10-24,2153.79,"0000126932",2014-10-14,"0000124928",2014-10-15
"173640040485","000008179574","0247317",2014-10-19,3668.21,"Paid",2014-11-09,3668.21,"0000126932",2014-10-19,"0000124928",2014-10-20
"173640040486","000008179575","0238793",2014-10-21,5572.81,"Paid",2014-11-09,5572.81,"0000125935",2014-10-21,"0000124928",2014-10-26
"173640040487","000008179576","0238520",2014-10-22,2996.48,"Paid",2015-01-27,2996.48,"0000127205",2014-10-22,"0000125235",2014-10-26
"173640040488","000008179577","0237505",2014-10-26,5149.99,"Paid",2015-02-01,5149.99,"0000127561",2014-10-26,"0000124928",2014-10-29
"173640040489","000008179578","0234768",2014-10-19,3615.8,"Paid",2014-11-27,3615.8,"0000125548",2014-10-19,"0000125235",2014-10-28
"173640040490","000008179579","0253500",2014-10-14,1303.93,"Paid",2014-11-18,1303.93,"0000126613",2014-10-14,"0000124928",2014-10-21
"173640040491","000008179580","0249319",2014-10-18,2495.76,"Paid",2015-08-25,2495.76,"0000127561",2014-10-18,"0000125235",2014-10-21
"173640040492","000008179581","0245068",2014-10-21,34498.47,"Paid",2015-11-27,34498.47,"0000127199",2014-10-21,"0000125235",2014-10-27
"173640040493","000008179582","0236197",2014-10-15,23781.84,"Paid",2014-12-09,23781.84,"0000125548",2014-10-15,"0000125235",2014-10-19
"173640040494","000008179583","0239212",2014-10-27,20528.28,"Paid",2014-11-03,0,"0000125170",2014-10-27,"0000124928",2014-11-02
"173640040495","000008179584","0262146",2014-10-20,18468.06,"Paid",2014-11-29,18468.06,"0000125935",2014-10-20,"0000125235",2014-10-21
"173640040496","000008179585","0243481",2014-10-15,28001.96,"Paid",2014-10-18,28001.96,"0000127662",2014-10-15,"0000125235",2014-10-20
"173640040497","000008179586","0264163",2014-10-19,17727.15,"Paid",2015-02-19,17727.15,"0000125435",2014-10-19,"0000125235",2014-10-20
"173640040498","000008179587","0243051",2014-10-22,16147.58,"Paid",2014-11-16,16147.58,"0000125548",2014-10-22,"0000124928",2014-10-28
"173640040499","000008179588","0239108",2014-10-21,12903.54,"Paid",2014-11-08,12903.54,"0000127199",2014-10-21,"0000124928",2014-10-27
"173640040500","000008179589","0234756",2014-10-20,16955.75,"Paid",2014-12-23,16955.75,"0000125170",2014-10-20,"0000125235",2014-10-27
"173640040501","000008179590","0259622",2014-10-15,8709.15,"Paid",2014-11-24,8709.15,"0000125170",2014-10-15,"0000125235",2014-10-19
"173640040502","000008179591","0237997",2014-10-26,10485.94,"Paid",2015-01-01,10485.94,"0000125548",2014-10-26,"0000125235",2014-10-29
"173640040503","000008179592","0251970",2014-10-21,5750.41,"Outstanding",1910-01-01,5750.41,"0000127561",2014-10-21,"0000124928",2014-10-22
"173640040504","000008179593","0262586",2014-10-22,9995.78,"Paid",2015-04-10,9995.78,"0000125548",2014-10-22,"0000124928",2014-10-26
"173640040505","000008179594","0239261",2014-10-21,3973.16,"Paid",2014-10-23,3973.16,"0000125548",2014-10-21,"0000124928",2014-10-25
"173640040506","000008179595","0236812",2014-10-19,5243.05,"Outstanding",1910-01-01,5243.05,"0000126692",2014-10-19,"0000124928",2014-10-22
"173640040507","000008179596","0244631",2014-10-19,2352.05,"Paid",2014-10-26,0,"0000125913",2014-10-19,"0000125235",2014-10-21
"173640040508","000008179597","0259850",2014-10-25,2212.44,"Paid",2014-12-14,2212.44,"0000127199",2014-10-25,"0000125235",2014-10-26
"173640040509","000008179598","0239324",2014-10-26,3381.76,"Paid",2015-01-15,3381.76,"0000125548",2014-10-26,"0000124928",2014-10-27
"173640040510","000008179599","0251140",2014-10-20,1864.12,"Paid",2014-12-02,1864.12,"0000126677",2014-10-20,"0000124928",2014-10-26
"173640040511","000008179601","0235150",2014-10-22,2543.86,"Paid",2014-10-26,2543.86,"0000127662",2014-10-22,"0000125235",2014-10-26
"173640040512","000008179602","0234440",2014-10-20,5673.33,"Paid",2014-11-22,5673.33,"0000125548",2014-10-20,"0000124928",2014-10-28
"173640040513","000008179603","0255770",2014-11-04,16630.32,"Paid",2015-02-22,16630.32,"0000125493",2014-11-04,"0000125235",2014-11-08
"173640040514","000008179604","0235266",2014-10-20,14002.77,"Paid",2015-01-09,14002.77,"0000126677",2014-10-20,"0000124928",2014-10-21
"173640040515","000008179605","0241612",2014-10-19,18038.86,"Paid",2014-11-08,18038.86,"0000126932",2014-10-19,"0000124928",2014-10-29
"173640040516","000008179606","0244963",2014-10-22,13340.15,"Paid",2015-11-18,13340.15,"0000127205",2014-10-22,"0000125235",2014-10-26
"173640040517","000008179607","0254901",2014-10-20,10315.39,"Paid",2014-11-14,10315.39,"0000127199",2014-10-20,"0000125235",2014-10-26
"173640040518","000008179608","0252802",2014-10-27,14384.04,"Paid",2014-11-21,14384.04,"0000125640",2014-10-27,"0000125235",2014-11-03
"173640040519","000008179609","0250952",2014-10-22,12109.99,"Paid",2015-01-08,12109.99,"0000126932",2014-10-22,"0000125235",2014-10-28
"173640040520","000008179610","0253590",2014-10-22,7765.89,"Paid",2014-10-31,7765.89,"0000126613",2014-10-22,"0000125235",2014-10-26
"173640040521","000008179611","0261674",2014-11-05,10828.51,"Paid",2014-11-05,10828.51,"0000125913",2014-11-05,"0000124928",2014-11-09
"173640040522","000008179612","0241626",2014-10-22,6244.85,"Paid",2014-10-29,0,"0000126692",2014-10-22,"0000125235",2014-10-25
"173640040523","000008179613","0257829",2014-10-25,4589.97,"Paid",2014-10-26,4589.97,"0000125493",2014-10-25,"0000125235",2014-10-26
"173640040524","000008179614","0235604",2014-10-29,3230.98,"Paid",2014-12-08,3230.98,"0000125935",2014-10-29,"0000124928",2014-11-02
"173640040525","000008179615","0260185",2014-10-25,7279.42,"Paid",2014-11-01,0,"0000125640",2014-10-25,"0000124928",2014-10-27
"173640040526","000008179616","0240826",2014-10-25,4715.29,"Paid",2014-12-22,4715.29,"0000125170",2014-10-25,"0000124928",2014-10-28
"173640040527","000008179617","0240325",2014-10-28,4372.08,"Paid",2014-11-12,4372.08,"0000127199",2014-10-28,"0000124928",2014-11-05
"173640040528","000008179618","0262182",2014-10-20,1866.95,"Paid",2014-12-28,1866.95,"0000126932",2014-10-20,"0000125235",2014-10-21
"173640040529","000008179619","0259635",2014-10-19,4980.52,"Paid",2014-11-12,4980.52,"0000127561",2014-10-19,"0000124928",2014-10-20
"173640040530","000008179620","0249144",2014-10-21,5785.96,"Paid",2014-11-25,5785.96,"0000127205",2014-10-21,"0000125235",2014-10-26
"173640040531","000008179621","0260596",2014-10-20,3941.2,"Paid",2015-01-01,3941.2,"0000125435",2014-10-20,"0000124928",2014-10-21
"173640040532","000008179622","0247374",2014-10-20,1271.27,"Paid",2014-12-31,1271.27,"0000125935",2014-10-20,"0000124928",2014-10-21
"173640040533","000008179623","0250290",2014-10-26,1320.32,"Paid",2014-10-27,1320.32,"0000127205",2014-10-26,"0000125235",2014-10-29
"173640040534","000008179624","0240813",2014-10-25,1654.9,"Paid",2014-11-03,1654.9,"0000127205",2014-10-25,"0000124928",2014-10-29
"173640040535","000008179625","0242514",2014-10-21,25863.73,"Paid",2015-01-19,25863.73,"0000126677",2014-10-21,"0000124928",2014-10-26
"173640040536","000008179626","0245803",2014-10-21,28654.71,"Paid",2015-01-04,28654.71,"0000126932",2014-10-21,"0000125235",2014-10-22
"173640040537","000008179627","0236933",2014-10-26,20550.51,"Paid",2014-11-19,20550.51,"0000126932",2014-10-26,"0000124928",2014-10-27
"173640040538","000008179628","0251442",2014-10-19,30921.58,"Paid",2015-01-14,30921.58,"0000125493",2014-10-19,"0000124928",2014-10-26
"173640040539","000008179629","0263951",2014-10-20,21615.06,"Paid",2014-12-14,21615.06,"0000127662",2014-10-20,"0000125235",2014-10-22
"173640040540","000008179630","0258303",2014-11-05,14069.93,"Paid",2015-09-23,14069.93,"0000125935",2014-11-05,"0000125235",2014-11-09
"173640040541","000008179631","0252924",2014-10-22,16119.2,"Paid",2014-10-29,0,"0000127662",2014-10-22,"0000124928",2014-10-26
"173640040542","000008179632","0239858",2014-10-29,7120.3,"Paid",2015-10-17,7120.3,"0000127199",2014-10-29,"0000125235",2014-11-02
"173640040543","000008179633","0239623",2014-10-29,5753.9,"Paid",2014-12-11,5753.9,"0000127199",2014-10-29,"0000124928",2014-11-02
"173640040544","000008179634","0243541",2014-10-20,2382.02,"Paid",2015-01-08,2382.02,"0000127199",2014-10-20,"0000125235",2014-10-28
"173640040545","000008179635","0243723",2014-10-27,1292.9,"Paid",2014-12-06,1292.9,"0000125548",2014-10-27,"0000125235",2014-11-03
"173640040546","000008179636","0252329",2014-10-22,1875.86,"Paid",2015-10-19,1875.86,"0000127199",2014-10-22,"0000125235",2014-10-26
"173640040547","000008179637","0245427",2014-10-20,6126.83,"Paid",2014-11-16,6126.83,"0000125548",2014-10-20,"0000125235",2014-10-21
"173640040548","000008179638","0256225",2014-10-29,1511.67,"Paid",2014-12-01,1511.67,"0000126677",2014-10-29,"0000124928",2014-11-03
"173640040549","000008179639","0245830",2014-10-25,4422.4,"Paid",2015-01-06,4422.4,"0000125493",2014-10-25,"0000125235",2014-10-28
"173640040550","000008179640","0263200",2014-10-28,1680.25,"Paid",2014-11-08,1680.25,"0000125548",2014-10-28,"0000125235",2014-11-03
"173640040551","000008179641","0249163",2014-11-01,22282.24,"Paid",2014-12-09,22282.24,"0000126692",2014-11-01,"0000124928",2014-11-02
"173640040552","000008179642","0248139",2014-10-21,20916.83,"Paid",2014-11-19,20916.83,"0000125935",2014-10-21,"0000124928",2014-10-29
"173640040553","000008179643","0257577",2014-10-26,23453.71,"Paid",2014-11-26,23453.71,"0000125913",2014-10-26,"0000125235",2014-11-04
"173640040554","000008179644","0262453",2014-10-29,20150.22,"Paid",2014-10-30,20150.22,"0000125170",2014-10-29,"0000125235",2014-11-02
"173640040555","000008179645","0254750",2014-10-20,19069.88,"Paid",2014-11-25,19069.88,"0000125935",2014-10-20,"0000125235",2014-10-28
"173640040556","000008179646","0244779",2014-10-21,11719.84,"Paid",2014-11-03,11719.84,"0000126692",2014-10-21,"0000124928",2014-10-22
"173640040557","000008179647","0235889",2014-10-28,8207.29,"Paid",2014-12-22,8207.29,"0000127561",2014-10-28,"0000125235",2014-11-05
"173640040558","000008179648","0263786",2014-10-29,8621.54,"Outstanding",1910-01-01,0,"0000127561",2014-10-29,"0000125235",2014-11-01
"173640040559","000008179649","0264094",2014-10-22,14543.19,"Paid",2015-02-25,14543.19,"0000125640",2014-10-22,"0000125235",2014-10-29
"173640040560","000008179650","0249962",2014-11-01,5271.81,"Paid",2015-09-07,5271.81,"0000126613",2014-11-01,"0000125235",2014-11-02
"173640040561","000008179651","0259172",2014-10-22,4600.71,"Paid",2015-12-28,4600.71,"0000127199",2014-10-22,"0000125235",2014-10-29
"173640040562","000008179652","0235755",2014-11-03,5102.59,"Paid",2014-11-10,0,"0000126613",2014-11-03,"0000124928",2014-11-09
"173640040563","000008179653","0244566",2014-10-29,1517.96,"Paid",2014-11-23,1517.96,"0000125935",2014-10-29,"0000125235",2014-11-05
"173640040564","000008179654","0255942",2014-10-20,2091.05,"Paid",2014-12-01,2091.05,"0000125640",2014-10-20,"0000124928",2014-10-28
"173640040565","000008179655","0256038",2014-10-21,1538.06,"Paid",2014-10-23,1538.06,"0000127662",2014-10-21,"0000124928",2014-10-22
"173640040566","000008179656","0247536",2014-10-29,2677.72,"Paid",2014-12-19,2677.72,"0000125170",2014-10-29,"0000124928",2014-11-04
"173640040567","000008179657","0248724",2014-10-26,15229.99,"Paid",2015-01-14,15229.99,"0000125935",2014-10-26,"0000124928",2014-10-29
"173640040568","000008179658","0260421",2014-10-27,14095.2,"Paid",2014-12-03,14095.2,"0000125913",2014-10-27,"0000125235",2014-11-03
"173640040569","000008179659","0241102",2014-10-29,6971.29,"Paid",2014-11-10,6971.29,"0000126677",2014-10-29,"0000125235",2014-11-01
"173640040570","000008179660","0246529",2014-10-27,2729.65,"Paid",2016-02-15,2729.65,"0000125435",2014-10-27,"0000125235",2014-11-05
"173640040571","000008179661","0236933",2014-10-25,25810.23,"Paid",2014-11-06,25810.23,"0000127199",2014-10-25,"0000124928",2014-10-29
"173640040572","000008179662","0251922",2014-10-26,7251.52,"Paid",2014-11-04,7251.52,"0000125435",2014-10-26,"0000124928",2014-10-29
"173640040573","000008179663","0236508",2014-11-05,3980.42,"Outstanding",1910-01-01,3980.42,"0000125493",2014-11-05,"0000124928",2014-11-09
"173640040574","000008179664","0237216",2014-10-27,2329.84,"Paid",2014-11-18,2329.84,"0000125935",2014-10-27,"0000124928",2014-11-05
"173640040575","000008179665","0243448",2014-10-22,2603.39,"Paid",2014-10-29,0,"0000127561",2014-10-22,"0000125235",2014-10-26
"173640040576","000008179666","0242144",2014-10-25,1812.33,"Paid",2014-11-30,1812.33,"0000125170",2014-10-25,"0000125235",2014-10-26
"173640040577","000008179667","0245521",2014-11-05,2792.52,"Paid",2015-01-26,2792.52,"0000125493",2014-11-05,"0000125235",2014-11-09
"173640040578","000008179668","0246276",2014-10-22,3702.51,"Paid",2014-11-13,3702.51,"0000125435",2014-10-22,"0000124928",2014-10-26
"173640040579","000008179669","0242140",2014-10-27,26454,"Paid",2014-11-15,26454,"0000127561",2014-10-27,"0000125235",2014-10-28
"173640040580","000008179670","0239620",2014-11-02,28135.65,"Paid",2015-02-06,28135.65,"0000126692",2014-11-02,"0000124928",2014-11-04
"173640040581","000008179671","0242755",2014-11-05,23554.26,"Paid",2015-01-05,23554.26,"0000126692",2014-11-05,"0000125235",2014-11-08
"173640040582","000008179672","0237915",2014-11-04,22536.08,"Paid",2014-11-14,22536.08,"0000125913",2014-11-04,"0000125235",2014-11-08
"173640040583","000008179673","0247128",2014-10-29,16293.16,"Outstanding",1910-01-01,16293.16,"0000126692",2014-10-29,"0000124928",2014-11-02
"173640040584","000008179674","0256297",2014-10-29,20315.02,"Paid",2014-12-16,20315.02,"0000127205",2014-10-29,"0000124928",2014-11-02
"173640040585","000008179675","0263951",2014-10-29,19807.72,"Paid",2015-03-13,19807.72,"0000125493",2014-10-29,"0000125235",2014-11-01
"173640040586","000008179676","0242414",2014-11-02,16228.15,"Paid",2014-11-18,16228.15,"0000126613",2014-11-02,"0000125235",2014-11-04
"173640040587","000008179677","0260748",2014-11-03,9403,"Paid",2014-11-09,9403,"0000125170",2014-11-03,"0000125235",2014-11-05
"173640040588","000008179678","0264013",2014-11-17,15997.74,"Paid",2015-04-18,15997.74,"0000125640",2014-11-17,"0000124928",2014-11-19
"173640040589","000008179679","0237580",2014-10-27,19072.61,"Paid",2014-11-09,19072.61,"0000127205",2014-10-27,"0000125235",2014-11-04
"173640040590","000008179680","0244952",2014-11-05,13371.43,"Paid",2014-11-13,13371.43,"0000127205",2014-11-05,"0000124928",2014-11-08
"173640040591","000008179681","0236563",2014-10-29,11705.75,"Paid",2014-12-02,11705.75,"0000127662",2014-10-29,"0000125235",2014-11-02
"173640040592","000008179682","0259707",2014-11-02,10448.79,"Paid",2014-11-06,10448.79,"0000125640",2014-11-02,"0000124928",2014-11-05
"173640040593","000008179683","0262522",2014-11-03,3493.42,"Paid",2014-11-10,0,"0000125640",2014-11-03,"0000124928",2014-11-11
"173640040594","000008179684","0247290",2014-11-03,7077.72,"Paid",2015-02-21,7077.72,"0000125435",2014-11-03,"0000124928",2014-11-04
"173640040595","000008179685","0248411",2014-11-04,5762.51,"Paid",2014-11-12,5762.51,"0000125913",2014-11-04,"0000125235",2014-11-05
"173640040596","000008179686","0244641",2014-11-04,1501.6,"Paid",2014-12-15,1501.6,"0000126613",2014-11-04,"0000125235",2014-11-08
"173640040597","000008179687","0245280",2014-10-27,5359.89,"Paid",2015-01-29,5359.89,"0000125913",2014-10-27,"0000125235",2014-11-05
